Unnamed: 0,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,usd_price_per_gram,product_title_sentiment
904,10g Kokain 85% Fishscale Uncut,DE  → EU,10.0,85.0,0.368,0.0368,0.04329411765,0,CLUBMEDIA,380,4.91,DE,EU,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31787.151840000002,3178.715184,-0.5
908,10g POPCORN COCAINE 82% INTRO OFFER!!,NL  → EU,10.0,82.0,0.2448,0.02448,0.02985365854,0,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21145.366224,2114.5366224,0.0
909,10g PURE 90% Colombian Cocaine,NL  → WW,10.0,90.0,0.278,0.0278,0.03088888889,1,licious,4,5.0,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24013.120140000003,2401.312014,0.21428571428571427
916,10g Pure Cocain 84% High quality . Promo Stunt!!!,NL  → EU,10.0,84.0,0.2705,0.02705,0.03220238095,1,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23365.284165000005,2336.5284165000003,0.26339285714285715
917,10g Pure Cocain 84% High quality . SUPER DISCOUNT!,NL  → EU,10.0,84.0,0.2705,0.02705,0.03220238095,0,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23365.284165000005,2336.5284165000003,0.26365079365079364
919,10g Pure uncut colombian crystal cocaine! 90% AA,NL  → WW,10.0,90.0,0.206,0.0206,0.02288888889,1,dutch-narco,300,4.88,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17793.89478,1779.389478,-0.20535714285714285
923,10g Uncut Cocaine 90% Rocks,US  → US,10.0,90.0,0.296,0.0296,0.03288888889,0,PeterDinklage,190,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25567.926480000002,2556.792648,-0.5
926,10g fishscale COCAINE 87% pureness [EC TESTED],BR  → WW,10.0,87.0,0.1525,0.01525,0.01752873563,1,mordekai,1,5.0,BR,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13172.664825,1317.2664825,0.0
927,10g flake cocaine PURE UNCUT 92%!,"CZ  → WW, EU",10.0,92.0,0.334,0.0334,0.03630434783,1,czechairlines,70,4.95,CZ,"WW, EU",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,28850.295420000002,2885.029542,-0.20535714285714285
931,10g. HQ Uncut Peruvian Cocaine 90% AAA+,NL  → WW,10.0,90.0,0.293,0.0293,0.03255555556,1,The.White.Rabbit,12,4.66,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25308.79209,2530.879209,-0.5
932,10gCocaine Bolivien Flex 92% Shipping from Germany,"DE  → EU, DE",10.0,92.0,0.309,0.0309,0.03358695652,1,kimmi,13,5.0,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26690.84217,2669.084217,0.0
933,10gr  Great Quality Cocaine  70%-75%,"NL  → WW, EU",10.0,70.0,0.199,0.0199,0.02842857143,0,amsterdam2015,620,4.84,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17189.247870000003,1718.9247870000002,0.8
934,10gr  Pure Uncut Cocaine  90%-92%     ((  GET 1GR,"NL  → WW, EU",10.0,90.0,0.262,0.0262,0.02911111111,0,amsterdam2015,620,4.84,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22631.070060000002,2263.107006,-0.14285714285714285
935,10gr AAA+ COCAINE FLAKES 90%,NL  → WW,10.0,90.0,0.309,0.0309,0.03433333333,1,MRexclusive,140,4.99,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26690.84217,2669.084217,0.0
940,10gr HQ uncut Bolivian Cocaine 95% (Free Shipping),NL  → WW,10.0,95.0,0.2705,0.02705,0.02847368421,1,DutchHogSeller,15,4.73,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23365.284165000005,2336.5284165000003,-0.04999999999999999
942,10gr High Quality Uncut Cocaine 90% Fishcale,DE  → WW,10.0,90.0,0.283,0.0283,0.03144444444,1,German-Kartel,24,4.62,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24445.01079,2444.501079,-0.16999999999999998
944,10gr PURE COCAINE 89-91%    ******LIMITED TIME DIS,NL  → WW,10.0,91.0,0.2398,0.02398,0.02635164835,0,Aliexpressss,310,4.74,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20713.475574000004,2071.3475574000004,0.07142857142857142
945,10gr Pure Cocaine Flakes ★EC RESULT: 94%,DE  → WW,10.0,94.0,0.3358,0.03358,0.03572340426,0,German-Masters,40,4.89,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29005.776054,2900.5776054000003,0.21428571428571427
948,10gr cocaine pure 92%,FR  → WW,10.0,92.0,0.335,0.0335,0.03641304348,1,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28936.673550000003,2893.6673550000005,0.21428571428571427
949,10gr | Cocaine 88% Pure | PROMO SAMPLE SALE,"NL  → WW, EU",10.0,88.0,0.216,0.0216,0.02454545455,1,Redbull7,430,4.85,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18657.67608,1865.767608,0.21428571428571427
950,10gr || Cocaine Flakes 87%,GB  → GB,10.0,87.0,0.309,0.0309,0.03551724138,1,dutchimport,540,4.91,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26690.84217,2669.084217,0.0
957,112 Grams of Colombian Fishscale Cocaine 85-90% -,"US  → N. America, WW",112.0,90.0,2.17,0.019375,0.02152777778,1,leftcoastenv,70,4.6,US,"N. America, WW",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187440.5421,1673.57626875,0.0
962,112g Pure Cocaine heavyHigh A+Quality 90-95% £5450,"GB  → WW, EU",112.0,95.0,3.199,0.0285625,0.03006578947,1,alisdrugstore,820,4.76,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,276323.63787,2467.175338125,0.21428571428571427
964,112g Uncut Cocaine 90% Rocks,US  → US,112.0,90.0,2.349,0.02097321429,0.02330357143,0,PeterDinklage,190,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,202902.22737000004,1811.6270304594777,-0.5
970,12 gr cocaine pure 92%,FR  → WW,12.0,92.0,0.335,0.02791666667,0.0303442029,0,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28936.673550000003,2411.389462787927,0.21428571428571427
973,120G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,120.0,90.0,3.58,0.02983333333,0.03314814815,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,309233.70540000004,2576.947544712073,0.0
975,125 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",125.0,90.0,3.37,0.02696,0.02995555556,1,MissNarco,28,4.39,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,291094.2981,2328.7543848,0.0
977,125GR COCAINE 90%,NL  → EU,125.0,90.0,2.448,0.019584,0.02176,1,Mister-Molly,90,4.63,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211453.66224,1691.6292979200002,0.0
983,12G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,12.0,90.0,0.3587,0.02989166667,0.03321296296,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30983.835231000005,2581.9862695379275,0.0
989,14 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  → EU,14.0,90.0,0.382,0.02728571429,0.03031746032,1,cartmanproducts,350,4.99,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32996.445660000005,2356.8889760844777,-0.38113839285714285
993,14 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",14.0,90.0,0.412,0.02942857143,0.0326984127,1,MissNarco,28,4.39,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35587.78956,2541.984968694826,0.0
994,14 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOT,NL  → EU,14.0,90.0,0.358,0.02557142857,0.02841269841,1,amsterdamflex,180,4.88,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30923.37054,2208.812181305174,0.21428571428571427
