product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,vendor_performance
1 gr PERUVIAN 94% FE,"DE  → DE, WW",1.0,94.0,0.0237,0.0237,0.02521276596,BVB09ARMY,60,4.55,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gr Peruvian fishcale cocaine 90%,NL  → WW,1.0,90.0,0.03607,0.03607,0.04007777778,AMSTERDAM_INC,40,5.0,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gr Uncut Cocaine 90% ***Top quality***Free Shipp,BE  → WW,1.0,90.0,0.02715,0.02715,0.03016666667,SeeBuyFly,1,5.0,BE,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gr cocaine 70%,NL  → WW,1.0,70.0,0.0206,0.0206,0.02942857143,AMSTERDAM_INC,40,5.0,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gr cocaine pure 92%,FR  → WW,1.0,92.0,0.0376,0.0376,0.04086956522,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gram ***90% UNCUT COCAINE HIGH QUALITY ***,"GB  → GB, EU",1.0,90.0,0.04109,0.04109,0.04565555556,High_Nation,110,5.0,GB,"GB, EU",False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gram 92% uncut Cocaine [LABTESTED],DE  → WW,1.0,92.0,0.02577,0.02577,0.02801086957,total-drugs,100,4.76,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gram HQ Peruvian flakes 90 % PROMO OFFER,IT  → WW,1.0,90.0,0.03607,0.03607,0.04007777778,g00d00,220,4.91,IT,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gram Uncut Cocaine 86%,NL  → WW,1.0,86.0,0.02577,0.02577,0.02996511628,AmsterdamQuality,100,4.95,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1 gram pure (89%) colombian COCAINE,"NL  → WW, US",1.0,89.0,0.0309,0.0309,0.03471910112,DutchSolution,200,4.86,NL,"WW, US",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"1,5 GR  Colombian Cocaine | Fishscale 90%+ TOPNOTC","NL  → WW, NL",5.0,90.0,0.0425,0.0085,0.009444444444,deBijenkorf,130,4.91,NL,"WW, NL",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"1,5G COCAINE FLAKES 90% -JULY PROMO-",NL  → EU,5.0,90.0,0.0386,0.00772,0.008577777778,GreyGooseGlobal,230,4.87,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"1,5G Cocaine 90%+ Pure Flakes Uncut Colombian",NL  → EU,5.0,90.0,0.0463,0.00926,0.01028888889,supercoop,720,4.96,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"1,5gr High Quality Uncut Cocaine 90% Fishcale",DE  → WW,5.0,90.0,0.04249,0.008498,0.009442222222,German-Kartel,24,4.62,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.0 G Cocaine Uncut-81.88% !!,FR  → WW,1.0,81.88,0.0386,0.0386,0.04714215926,lyso,17,5.0,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.0g Colombian sourced Cocaine; High purity > 89%,GB  → GB,1.0,89.0,0.0421,0.0421,0.04730337079,NDDexpress,500,4.58,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
"1.0g Peruvian UNCUT Cocaine ""LA PERLA"" ~87% Pure",GB  → WW,1.0,87.0,0.0381,0.0381,0.04379310345,BritishDragon,2350,4.94,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.0g of Escobar's Colombian Cocaine 89% + A++++,"AU  → AU, NZ",1.0,89.0,0.1328,0.1328,0.1492134831,escobar-australia,170,5.0,AU,"AU, NZ",False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5 GR 88% (tested) uncut clean Flake COCAINE!!,DE  → WW,1.5,88.0,0.0747,0.0498,0.05659090909,2good4DN,540,4.8,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  → EU,1.5,90.0,0.0455,0.03033333333,0.0337037037,cartmanproducts,350,4.99,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",1.5,90.0,0.0463,0.03086666667,0.0342962963,MissNarco,28,4.39,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5 gram Uncut Cocaine 86%,NL  → WW,1.5,86.0,0.0386,0.02573333333,0.02992248062,AmsterdamQuality,100,4.95,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5G  Cocaine 90%+ Pure  Uncut Colombian,EU  → EU,1.5,90.0,0.0463,0.03086666667,0.0342962963,stoneisland,130,5.0,EU,EU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5gr   pure cocaine 92%,FR  → WW,1.5,92.0,0.0618,0.0412,0.0447826087,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1.5g★Pure Raw 94% Columbian Cocaine ★,US  → US,1.5,94.0,0.0497,0.03313333333,0.03524822695,TheRealTrapGod,110,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
1/2 Gram of Cocaine - PLATINUM QUALITY +90% PURE,AU  → AU,2.0,90.0,0.0689,0.03445,0.03827777778,Uncut_Ozzie_Rox,50,4.9,AU,AU,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 G COCAINE 92%+,"DE  → EU, WW",10.0,92.0,0.2319,0.02319,0.02520652174,FD-TOPSERVICE,80,4.88,DE,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 G COCAINE Flakes Uncut 92%,NL  → WW,10.0,92.0,0.309,0.0309,0.03358695652,Jagermeisters,28,4.83,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 G Cocaine Uncut-81.88% !!,FR  → WW,10.0,81.88,0.3247,0.03247,0.03965559355,lyso,17,5.0,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 G ★★ COCAINE PURE UNCUT 90% ★,DE  → WW,10.0,90.0,0.2577,0.02577,0.02863333333,dutchcandyshop,40,4.66,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GR 88% (tested) uncut clean Flake COCAINE!!,DE  → WW,10.0,88.0,0.309,0.0309,0.03511363636,2good4DN,540,4.8,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  → EU,10.0,90.0,0.278,0.0278,0.03088888889,cartmanproducts,350,4.99,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GR Cocaine 93% Pure  for 500 Euro   ESCROW,"DE  → DE, WW",10.0,93.0,0.2577,0.02577,0.02770967742,Gofastteam,3250,4.91,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",10.0,90.0,0.296,0.0296,0.03288888889,MissNarco,28,4.39,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOT,NL  → EU,10.0,90.0,0.257,0.0257,0.02855555556,amsterdamflex,180,4.88,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
10 GRAMS COLOMBIAN COCAINE 93% + FREE SHIPPING,"DE  → EU, WW",10.0,93.0,0.247,0.0247,0.02655913978,medicalzNL,100,4.78,DE,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
